name,planned_n_steps,executed_n_steps,execution_time,simulation_exceptions,contract_exceptions,mechanism_exceptions,other_exceptions,n_agent_exceptions,n_negotiator_exceptions,mean_agent_time,n_neg_requests_sent,n_neg_requests_received,n_neg_requests_rejected,n_negs_registered,n_negs_succeeded,n_negs_failed,n_negs_timedout,n_negs_initiated,n_contracts_concluded,n_contracts_signed,n_contracts_dropped,n_breaches_received,n_breaches_committed,n_contracts_erred,n_contracts_nullified,n_contracts_breached,n_contracts_executed
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-XVvV.09,70,70,668.776556509998,[],[],[],[],0,0,4.335000994615257e-07,964,1928,0,1928,916,1008,92,964,2004,3980,22,0,0,0,0,0,1968
000120251205H113942213462aczN_L-Po-Prmk7.04,81,81,77.14646253699902,[],[],[],[],0,0,2.945290522321182e-07,2850,5700,0,5700,2280,3420,336,2850,3856,7672,134,0,0,0,0,0,3702
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-PAZ0.11,70,70,657.2766982100002,[],[],[],[],0,0,2.9090006137266755e-07,976,1952,0,1952,1022,922,70,976,2110,4192,20,0,0,0,0,0,2076
000320251205H1139423651402d3f_LitaAgentY-LitaAgentN-Khgx.10,70,70,26.88395114299783,[],[],[],[],0,0,3.1109957490116356e-07,948,1896,0,1896,1080,814,68,948,2168,4308,22,0,0,0,0,0,2132
000020251205H113942142818qBUX_L-U-KoQR.01,82,82,77.69976692699129,[],[],[],[],0,0,3.292370820418e-07,3079,6158,0,6158,1368,4790,474,3079,2742,5448,118,0,0,0,0,0,2606
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-P1jE.05,81,81,87.46612807699421,[],[],[],[],0,0,2.9217763393021683e-07,2869,5738,0,5738,2938,2800,614,2869,4514,8988,138,0,0,0,0,0,4356
000420251205H113942444814iCAZ_L-K-O5gm.14,100,100,68.57018515899836,[],[],[],[],0,0,4.1879829950630663e-07,1318,2636,0,2636,394,2236,554,1318,1916,3800,6,0,0,0,0,0,1894
000420251205H113942444814iCAZ_L-X-PqJO.12,100,100,62.90337725300196,[],[],[],[],0,0,3.3980031730607154e-07,1380,2760,0,2760,746,2014,290,1380,2268,4504,2,0,0,0,0,0,2250
000120251205H113942213462aczN_LitaAgentN-LitaAgentP-KgbD.03,81,81,123.44562589500129,[],[],[],[],0,0,2.997069660683765e-07,2920,5840,0,5840,2760,3080,188,2920,4336,8632,146,0,0,0,0,0,4170
000320251205H1139423651402d3f_L-U-P4uS.09,70,70,26.018584236000606,[],[],[],[],0,0,3.234999894630164e-07,992,1984,0,1984,906,1078,198,992,1994,3960,18,0,0,0,0,0,1962
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-UNuj.00,82,82,71.29781126199669,[],[],[],[],0,0,2.8223525184918854e-07,2911,5822,0,5822,1268,4554,36,2911,2642,5248,100,0,0,0,0,0,2524
000020251205H113942142818qBUX_U-P-OfcR.02,82,82,79.70354765000229,[],[],[],[],0,0,3.104111837113605e-07,2320,4640,0,4640,1394,3246,194,2320,2768,5500,174,0,0,0,0,0,2576
000220251205H1139423084075ixF_LitaAgentY-LitaAgentYR-UMa1.07,58,58,14.33164658700116,[],[],[],[],0,0,3.0420123948715626e-07,928,1856,0,1856,672,1184,182,928,1560,3088,0,0,0,0,0,0,1544
000120251205H113942213462aczN_X-P-KPdc.03,81,81,126.14075103600044,[],[],[],[],0,0,2.881185055765159e-07,2951,5902,0,5902,2846,3056,614,2951,4422,8804,162,0,0,0,0,0,4240
000020251205H113942142818qBUX_L-P-KQiJ.02,82,82,67.51951467000617,[],[],[],[],0,0,2.937047290341819e-07,3020,6040,0,6040,1588,4452,58,3020,2962,5888,114,0,0,0,0,0,2830
000320251205H1139423651402d3f_L-P-KYst.09,70,70,288.138006535999,[],[],[],[],0,0,3.141991328448057e-07,936,1872,0,1872,748,1120,86,936,1836,3644,28,0,0,0,0,0,1794
000320251205H1139423651402d3f_X-U-PrGe.09,70,70,24.228438908998214,[],[],[],[],0,0,3.083994670305401e-07,940,1880,0,1880,656,1224,216,940,1744,3460,20,0,0,0,0,0,1710
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-PBwF.03,81,81,84.57289451900579,[],[],[],[],0,0,2.9494078583357964e-07,2973,5946,0,5946,2934,3006,160,2973,4510,8980,134,0,0,0,0,0,4356
000220251205H1139423084075ixF_Po-Pr-OmVp.08,58,58,27.852765180999995,[],[],[],[],0,0,2.888991730287671e-07,928,1856,0,1856,636,1220,302,928,1524,3016,0,0,0,0,0,0,1508
000120251205H113942213462aczN_U-P-O6tn.03,81,81,103.58299275299942,[],[],[],[],0,0,3.0641283100361334e-07,2803,5606,0,5606,2414,3192,664,2803,3990,7940,134,0,0,0,0,0,3836
000420251205H113942444814iCAZ_L-U-O83g.14,100,100,65.17720750899753,[],[],[],[],0,0,3.0429946491494774e-07,1417,2834,0,2834,558,2270,482,1417,2080,4128,4,0,0,0,0,0,2060
000120251205H113942213462aczN_L-K-OSpb.03,81,81,85.56042569800047,[],[],[],[],0,0,2.7635242611936777e-07,2894,5788,0,5788,2446,3342,296,2894,4022,8004,138,0,0,0,0,0,3864
000220251205H1139423084075ixF_L-Po-Prg98.07,58,58,20.20878380099748,[],[],[],[],0,0,3.0529990908689796e-07,928,1856,0,1856,520,1336,108,928,1408,2784,0,0,0,0,0,0,1392
000020251205H113942142818qBUX_L-X-P8oH.02,82,82,69.5686760279932,[],[],[],[],0,0,2.7588162886197946e-07,2706,5412,0,5412,1440,3972,100,2706,2814,5592,116,0,0,0,0,0,2680
000420251205H113942444814iCAZ_L-P-KVs8.14,100,100,40.75709355300205,[],[],[],[],0,0,3.1460003810934725e-07,1472,2944,0,2944,644,2300,350,1472,2166,4300,6,0,0,0,0,0,2144
000320251205H1139423651402d3f_L-P-KeD7.09,70,70,27.26332506399922,[],[],[],[],0,0,3.219996870029718e-07,948,1896,0,1896,434,1462,194,948,1522,3016,8,0,0,0,0,0,1500
000120251205H113942213462aczN_L-P-K16g.04,81,81,141.85845048299961,[],[],[],[],0,0,2.8352951630949974e-07,2915,5830,0,5830,2648,3182,222,2915,4224,8408,134,0,0,0,0,0,4070
000420251205H113942444814iCAZ_L-X-UgrY.13,100,100,54.47551933200157,[],[],[],[],0,0,3.2479874789714813e-07,1440,2880,0,2880,802,2078,206,1440,2324,4616,20,0,0,0,0,0,2288
000420251205H113942444814iCAZ_L-P-KvPQ.12,100,100,51.06790563800314,[],[],[],[],0,0,3.1709932954981925e-07,1372,2744,0,2744,680,2064,202,1372,2202,4372,12,0,0,0,0,0,2174
000220251205H1139423084075ixF_LitaAgentC-LitaAgentN-UDKv.06,58,58,216.13207770200097,[],[],[],[],0,0,3.3920223359018563e-07,928,1856,0,1856,664,1188,132,928,1552,3072,0,0,0,0,0,0,1536
000320251205H1139423651402d3f_LitaAgentY-LitaAgentN-UVg7.11,70,70,17.784640855999896,[],[],[],[],0,0,2.9020084184594453e-07,960,1920,0,1920,976,940,114,960,2064,4100,20,0,0,0,0,0,2030
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-X9e7.02,82,82,68.69262224099657,[],[],[],[],0,0,2.784705857801087e-07,3145,6290,0,6290,1650,4640,48,3145,3024,6012,134,0,0,0,0,0,2872
000420251205H113942444814iCAZ_L-U-Plnc.12,100,100,43.3702451249992,[],[],[],[],0,0,3.240988007746637e-07,1339,2678,0,2678,728,1950,286,1339,2250,4468,16,0,0,0,0,0,2218
000320251205H1139423651402d3f_X-P-Ksmz.09,70,70,37.97308614200301,[],[],[],[],0,0,3.094988642260432e-07,968,1936,0,1936,620,1316,164,968,1708,3388,12,0,0,0,0,0,1682
000320251205H1139423651402d3f_LitaAgentY-LitaAgentP-Utia.09,70,70,22.991099974999088,[],[],[],[],0,0,3.2509997254237534e-07,960,1920,0,1920,824,1096,224,960,1912,3796,20,0,0,0,0,0,1878
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-K0xT.06,58,58,13.171842210002069,[],[],[],[],0,0,3.315006324555725e-07,928,1856,0,1856,614,1238,134,928,1502,2972,0,0,0,0,0,0,1486
000220251205H1139423084075ixF_L-U-KFjV.08,58,58,19.064758546999656,[],[],[],[],0,0,3.2000025385059416e-07,928,1856,0,1856,684,1172,116,928,1572,3112,0,0,0,0,0,0,1556
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-OXt5.11,70,70,21.72051635999378,[],[],[],[],0,0,3.187014954164624e-07,936,1872,0,1872,946,926,164,936,2034,4040,26,0,0,0,0,0,1994
000020251205H113942142818qBUX_L-P-KCWh.01,82,82,70.04909672601207,[],[],[],[],0,0,2.7600104016635346e-07,2802,5604,0,5604,1522,4082,26,2802,2896,5756,110,0,0,0,0,0,2768
000020251205H113942142818qBUX_L-X-PpMk.00,82,82,75.86982358599198,[],[],[],[],0,0,1.622358789010083e-07,2867,5734,0,5734,1670,4064,22,2867,3044,6052,166,0,0,0,0,0,2860
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentYR-Xpjs.14,100,100,39.60650154399627,[],[],[],[],0,0,3.2610041671432556e-07,1572,3144,0,3144,1018,2126,166,1572,2540,5048,8,0,0,0,0,0,2516
000220251205H1139423084075ixF_L-X-PAgu.07,58,58,28.746211910001875,[],[],[],[],0,0,2.9419970815069973e-07,928,1856,0,1856,650,1204,104,928,1538,3044,0,0,0,0,0,0,1522
000220251205H1139423084075ixF_LitaAgentY-LitaAgentP-UDDG.07,58,58,14.47549216599873,[],[],[],[],0,0,3.396002284716815e-07,928,1856,0,1856,648,1206,128,928,1536,3040,0,0,0,0,0,0,1520
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-Omgo.05,81,81,77.37689393700566,[],[],[],[],0,0,2.699410234687521e-07,2907,5814,0,5814,2910,2900,424,2907,4486,8932,130,0,0,0,0,0,4336
000320251205H1139423651402d3f_LitaAgentN-LitaAgentP-PFtQ.11,70,70,17.998118005001743,[],[],[],[],0,0,3.228014975320548e-07,956,1912,0,1912,494,1418,20,956,1582,3136,12,0,0,0,0,0,1556
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-LitaAgentPCv0.08,58,58,14.17565891200502,[],[],[],[],0,0,3.019027644768357e-07,928,1856,0,1856,632,1224,128,928,1520,3008,0,0,0,0,0,0,1504
000220251205H1139423084075ixF_L-K-OxFB.08,58,58,13.3537021680022,[],[],[],[],0,0,3.5679986467584965e-07,928,1856,0,1856,478,1376,118,928,1366,2700,0,0,0,0,0,0,1350
000020251205H113942142818qBUX_L-X-KxUG.00,82,82,70.51049109500309,[],[],[],[],0,0,3.058239064343712e-07,2836,5672,0,5672,1360,4306,6,2836,2734,5432,118,0,0,0,0,0,2598
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-U6MX.01,82,82,79.24484328600374,[],[],[],[],0,0,2.880590139230823e-07,2977,5954,0,5954,1266,4684,104,2977,2640,5244,128,0,0,0,0,0,2494
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-XGcm.13,100,100,37.69548022700474,[],[],[],[],0,0,3.373999788891524e-07,1576,3152,0,3152,782,2370,94,1576,2304,4576,6,0,0,0,0,0,2282
000120251205H113942213462aczN_L-X-PAFC.04,81,81,80.23577013100294,[],[],[],[],0,0,2.871769110617392e-07,2933,5866,0,5866,2788,3078,218,2933,4364,8688,132,0,0,0,0,0,4212
000220251205H1139423084075ixF_L-X-UkgZ.08,58,58,28.249475031996553,[],[],[],[],0,0,3.2360039767809214e-07,928,1856,0,1856,582,1274,130,928,1470,2908,0,0,0,0,0,0,1454
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-PRb2.06,58,58,15.313017644002684,[],[],[],[],0,0,3.144996298942715e-07,928,1856,0,1856,684,1168,108,928,1572,3112,0,0,0,0,0,0,1556
000420251205H113942444814iCAZ_L-X-PqJO.14,100,100,67.94809045599686,[],[],[],[],0,0,3.2050083973445e-07,1600,3200,0,3200,942,2258,64,1600,2464,4896,0,0,0,0,0,0,2448
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-PEef.09,70,70,626.5338958979992,[],[],[],[],0,0,3.2880197977647183e-07,936,1872,0,1872,784,1078,66,936,1872,3716,32,0,0,0,0,0,1826
000020251205H113942142818qBUX_L-U-PmpZ.02,82,82,71.37390582700027,[],[],[],[],0,0,2.9523567611570743e-07,2864,5728,0,5728,1258,4470,38,2864,2632,5228,106,0,0,0,0,0,2508
000220251205H1139423084075ixF_LitaAgentY-LitaAgentP-Oxg6.07,58,58,18.049857516001794,[],[],[],[],0,0,3.4420008887536824e-07,928,1856,0,1856,668,1186,144,928,1556,3080,0,0,0,0,0,0,1540
000120251205H113942213462aczN_L-X-PJiY.04,81,81,87.07362935600395,[],[],[],[],0,0,2.820015652105212e-07,2878,5756,0,5756,3172,2584,546,2878,4748,9456,134,0,0,0,0,0,4594
000120251205H113942213462aczN_X-Po-PrrBd.03,81,81,80.53858353200485,[],[],[],[],0,0,3.001165596823044e-07,2871,5742,0,5742,2926,2816,278,2871,4502,8964,154,0,0,0,0,0,4328
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentNsQX.00,82,82,66.00043958800234,[],[],[],[],0,0,2.878822509528083e-07,2883,5766,0,5766,1568,4196,288,2883,2942,5848,156,0,0,0,0,0,2768
000220251205H1139423084075ixF_X-K-O856.08,58,58,19.915619752006023,[],[],[],[],0,0,3.0660012271255257e-07,928,1856,0,1856,720,1136,132,928,1608,3184,0,0,0,0,0,0,1592
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-OIoW.07,58,58,14.40840143099922,[],[],[],[],0,0,3.3199976314790545e-07,928,1856,0,1856,820,1034,192,928,1708,3384,0,0,0,0,0,0,1692
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-OGLe.11,70,70,385.7400590690013,[],[],[],[],0,0,2.926004526671022e-07,968,1936,0,1936,922,1006,110,968,2010,3992,20,0,0,0,0,0,1976
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-Ka95.12,100,100,34.84514064199902,[],[],[],[],0,0,2.930006303358823e-07,1436,2872,0,2872,994,1878,172,1436,2516,5000,18,0,0,0,0,0,2482
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-PG62.05,81,81,90.63765730799787,[],[],[],[],0,0,2.7352978256257143e-07,2936,5872,0,5872,2546,3322,362,2936,4122,8204,130,0,0,0,0,0,3972
000420251205H113942444814iCAZ_L-U-Plnc.14,100,100,56.36171531499713,[],[],[],[],0,0,3.284985723439604e-07,1352,2704,0,2704,628,2076,328,1352,2150,4268,6,0,0,0,0,0,2128
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-Ukos.05,81,81,78.21618206700077,[],[],[],[],0,0,2.9488257817266617e-07,2592,5184,0,5184,2924,2260,230,2592,4500,8960,180,0,0,0,0,0,4300
000420251205H113942444814iCAZ_L-X-PPd1.13,100,100,71.45087372200214,[],[],[],[],0,0,3.2069874578155577e-07,1423,2846,0,2846,630,2216,336,1423,2152,4272,10,0,0,0,0,0,2126
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-PRb2.07,58,58,20.34723565899185,[],[],[],[],0,0,3.3449905458837745e-07,928,1856,0,1856,448,1408,418,928,1336,2640,0,0,0,0,0,0,1320
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-Pccv.03,81,81,87.71698660399124,[],[],[],[],0,0,2.8935285038588677e-07,2927,5854,0,5854,2414,3440,526,2927,3990,7940,118,0,0,0,0,0,3852
000420251205H113942444814iCAZ_L-Po-PrlXW.12,100,100,47.980715894998866,[],[],[],[],0,0,3.1980089261196553e-07,1468,2936,0,2936,730,2206,78,1468,2252,4472,2,0,0,0,0,0,2234
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-PBwF.04,81,81,497.68994327500695,[],[],[],[],0,0,2.9235268491046395e-07,2675,5350,0,5350,2436,2914,602,2675,4012,7984,164,0,0,0,0,0,3828
000320251205H1139423651402d3f_LitaAgentY-LitaAgentN-Khgx.09,70,70,16.649431051991996,[],[],[],[],0,0,3.249966539442539e-07,968,1936,0,1936,954,978,124,968,2042,4056,24,0,0,0,0,0,2004
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentNbdy.02,82,82,378.7144127530046,[],[],[],[],0,0,2.9900034218478727e-07,2640,5280,0,5280,1688,3592,22,2640,3062,6088,154,0,0,0,0,0,2890
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-PPP6.00,82,82,74.07175746600115,[],[],[],[],0,0,1.6023499055710786e-07,2944,5888,0,5888,1594,4290,86,2944,2968,5900,112,0,0,0,0,0,2838
000320251205H1139423651402d3f_X-Po-Prz5O.11,70,70,46.92101546800404,[],[],[],[],0,0,2.7869828045368195e-07,952,1904,0,1904,600,1304,306,952,1688,3348,12,0,0,0,0,0,1662
000420251205H113942444814iCAZ_L-P-OVGL.13,100,100,50.46139150499948,[],[],[],[],0,0,3.061984898522496e-07,1376,2752,0,2752,476,2276,214,1376,1998,3964,10,0,0,0,0,0,1972
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-UpE1.12,100,100,46.480230880995805,[],[],[],[],0,0,3.0320006771944463e-07,1544,3088,0,3088,846,2242,196,1544,2368,4704,6,0,0,0,0,0,2346
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-LitaAgentPOu1.04,81,81,77.14694519499608,[],[],[],[],0,0,2.946454675539451e-07,3005,6010,0,6010,2362,3648,470,3005,3938,7836,122,0,0,0,0,0,3796
000420251205H113942444814iCAZ_L-P-OVGL.14,100,100,44.6089156320013,[],[],[],[],0,0,3.371998900547624e-07,1516,3032,0,3032,738,2294,380,1516,2260,4488,12,0,0,0,0,0,2232
000020251205H113942142818qBUX_L-U-Kk3E.01,82,82,69.07928672900016,[],[],[],[],0,0,2.936482333632953e-07,2924,5848,0,5848,1242,4606,300,2924,2616,5196,114,0,0,0,0,0,2484
000020251205H113942142818qBUX_P-K-OlSv.01,82,82,67.09810543999629,[],[],[],[],0,0,3.0646975467200664e-07,3000,6000,0,6000,1696,4304,70,3000,3070,6104,130,0,0,0,0,0,2922
000420251205H113942444814iCAZ_L-P-K39Z.14,100,100,45.444101899003726,[],[],[],[],0,0,1.8860155250877142e-07,1388,2776,0,2776,724,2052,20,1388,2246,4460,16,0,0,0,0,0,2214
000420251205H113942444814iCAZ_L-X-Oior.14,100,100,376.6419340270004,[],[],[],[],0,0,3.0719966161996124e-07,1475,2950,0,2950,710,2240,380,1475,2232,4432,16,0,0,0,0,0,2200
000320251205H1139423651402d3f_L-P-OUNP.09,70,70,26.358881592997932,[],[],[],[],0,0,3.0600058380514384e-07,956,1912,0,1912,888,1024,106,956,1976,3924,12,0,0,0,0,0,1950
000320251205H1139423651402d3f_L-X-PoOe.11,70,70,41.35315361399989,[],[],[],[],0,0,3.310000465717167e-07,964,1928,0,1928,888,1040,128,964,1976,3924,18,0,0,0,0,0,1944
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-PPP6.02,82,82,81.14563527400605,[],[],[],[],0,0,2.796475789235795e-07,2950,5900,0,5900,1480,4420,18,2950,2854,5672,100,0,0,0,0,0,2736
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-Pu64.01,82,82,70.36971992699546,[],[],[],[],0,0,3.028227879172739e-07,3088,6176,0,6176,1748,4428,188,3088,3122,6208,134,0,0,0,0,0,2970
000020251205H113942142818qBUX_LitaAgentY-LitaAgentYR-XpfM.01,82,82,103.87801636900258,[],[],[],[],0,0,2.8705921174739215e-07,3066,6132,0,6132,1758,4370,320,3066,3132,6228,136,0,0,0,0,0,2978
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-PqLl.00,82,82,74.11123734099965,[],[],[],[],0,0,5.394720253260697e-07,2964,5928,0,5928,1882,4044,318,2964,3256,6476,164,0,0,0,0,0,3074
000320251205H1139423651402d3f_L-U-O1OS.11,70,70,438.6457606939948,[],[],[],[],0,0,3.281995304860175e-07,932,1864,0,1864,822,1038,260,932,1910,3792,22,0,0,0,0,0,1874
000120251205H113942213462aczN_L-P-KDxc.05,81,81,87.89969116300199,[],[],[],[],0,0,2.79529023614219e-07,2848,5696,0,5696,3042,2654,314,2848,4618,9196,132,0,0,0,0,0,4466
000120251205H113942213462aczN_X-P-OlBc.05,81,81,125.23046731500654,[],[],[],[],0,0,2.7305898530518307e-07,2840,5680,0,5680,2454,3226,414,2840,4030,8020,134,0,0,0,0,0,3876
000220251205H1139423084075ixF_L-P-OhUG.07,58,58,20.87591478100512,[],[],[],[],0,0,3.234999894630164e-07,908,1816,0,1816,836,980,90,908,1724,3416,22,0,0,0,0,0,1686
000320251205H1139423651402d3f_L-X-KJCU.11,70,70,360.12860755199654,[],[],[],[],0,0,3.668996214400977e-07,952,1904,0,1904,846,1058,82,952,1934,3840,30,0,0,0,0,0,1890
000320251205H1139423651402d3f_LitaAgentN-LitaAgentP-KVly.11,70,70,27.142169628001284,[],[],[],[],0,0,3.0239971238188446e-07,956,1912,0,1912,650,1262,158,956,1738,3448,22,0,0,0,0,0,1702
000120251205H113942213462aczN_U-P-KPEa.03,81,81,92.14744708400394,[],[],[],[],0,0,2.74411029428901e-07,2818,5636,0,5636,2684,2952,288,2818,4260,8480,132,0,0,0,0,0,4108
000320251205H1139423651402d3f_LitaAgentY-LitaAgentYR-UDcK.09,70,70,26.799787743002526,[],[],[],[],0,0,3.1610106816515325e-07,968,1936,0,1936,902,1032,110,968,1990,3952,18,0,0,0,0,0,1958
000320251205H1139423651402d3f_L-U-PO6b.11,70,70,29.78683897900919,[],[],[],[],0,0,3.2930111046880486e-07,972,1944,0,1944,704,1240,340,972,1792,3556,10,0,0,0,0,0,1768
000220251205H1139423084075ixF_L-U-OhcM.08,58,58,20.790041195999947,[],[],[],[],0,0,3.111010300926864e-07,928,1856,0,1856,688,1168,232,928,1576,3120,0,0,0,0,0,0,1560
000120251205H113942213462aczN_L-U-P7gi.03,81,81,98.37069278300623,[],[],[],[],0,0,2.870587837498854e-07,2897,5794,0,5794,2684,3108,876,2897,4260,8480,144,0,0,0,0,0,4096
000420251205H113942444814iCAZ_L-P-ObwD.13,100,100,61.25835007200658,[],[],[],[],0,0,3.4630065783858297e-07,1330,2660,0,2660,356,2298,362,1330,1878,3724,8,0,0,0,0,0,1854
000220251205H1139423084075ixF_L-U-PfJs.07,58,58,15.80857011199987,[],[],[],[],0,0,3.3110190997831526e-07,928,1856,0,1856,470,1386,118,928,1358,2684,0,0,0,0,0,0,1342
000320251205H1139423651402d3f_L-Po-Prsyd.09,70,70,38.4827563430008,[],[],[],[],0,0,3.0889932531863453e-07,936,1872,0,1872,506,1366,146,936,1594,3160,12,0,0,0,0,0,1568
000220251205H1139423084075ixF_L-U-OhcM.07,58,58,13.98194461499952,[],[],[],[],0,0,3.173001459799707e-07,928,1856,0,1856,698,1152,122,928,1586,3140,0,0,0,0,0,0,1570
000120251205H113942213462aczN_L-P-OR0g.04,81,81,85.67457461600134,[],[],[],[],0,0,2.895283293636406e-07,2870,5740,0,5740,3210,2526,482,2870,4786,9532,134,0,0,0,0,0,4632
000320251205H1139423651402d3f_LitaAgentY-LitaAgentP-Kedi.09,70,70,32.10628644399549,[],[],[],[],0,0,3.102992195636034e-07,932,1864,0,1864,608,1252,192,932,1696,3364,10,0,0,0,0,0,1672
000320251205H1139423651402d3f_L-U-P4uS.11,70,70,28.63805737500661,[],[],[],[],0,0,3.257009666413069e-07,940,1880,0,1880,674,1206,344,940,1762,3496,12,0,0,0,0,0,1736
000320251205H1139423651402d3f_L-U-K10o.10,70,70,29.38988696799788,[],[],[],[],0,0,2.8619906515814365e-07,948,1896,0,1896,732,1164,376,948,1820,3612,12,0,0,0,0,0,1794
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentN7KK.14,100,100,446.1325943460033,[],[],[],[],0,0,3.140004992019385e-07,1419,2838,0,2838,756,2082,302,1419,2278,4524,18,0,0,0,0,0,2244
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-LitaAgentPtDP.08,58,58,13.972531406005146,[],[],[],[],0,0,3.493987605907023e-07,928,1856,0,1856,474,1382,140,928,1362,2692,0,0,0,0,0,0,1346
000120251205H113942213462aczN_L-U-KeMQ.05,81,81,100.8084523679936,[],[],[],[],0,0,2.9011896592290964e-07,2876,5752,0,5752,2722,3028,882,2876,4298,8556,136,0,0,0,0,0,4142
000420251205H113942444814iCAZ_P-K-OUmV.13,100,100,51.00942917299835,[],[],[],[],0,0,3.136985469609499e-07,1323,2646,0,2646,496,2150,424,1323,2018,4004,10,0,0,0,0,0,1992
000320251205H1139423651402d3f_U-K-Oye8.09,70,70,29.3719046569895,[],[],[],[],0,0,3.201988874934614e-07,948,1896,0,1896,738,1158,400,948,1826,3624,18,0,0,0,0,0,1794
000420251205H113942444814iCAZ_L-U-KgW4.12,100,100,48.10003394300293,[],[],[],[],0,0,3.072986146435142e-07,1532,3064,0,3064,964,2100,246,1532,2486,4940,12,0,0,0,0,0,2458
000020251205H113942142818qBUX_LitaAgentC-LitaAgentP-PvzK.01,82,82,65.7691209110053,[],[],[],[],0,0,2.878822509528083e-07,3033,6066,0,6066,1610,4456,38,3033,2984,5932,122,0,0,0,0,0,2844
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-PIZp.02,82,82,73.61898462200043,[],[],[],[],0,0,3.010585821945878e-07,2934,5868,0,5868,1238,4630,140,2934,2612,5188,98,0,0,0,0,0,2496
000220251205H1139423084075ixF_LitaAgentN-LitaAgentP-Omwz.06,58,58,18.427310817991383,[],[],[],[],0,0,3.011009539477527e-07,928,1856,0,1856,668,1188,122,928,1556,3080,0,0,0,0,0,0,1540
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-Kobf.01,82,82,75.35035398800392,[],[],[],[],0,0,2.7629507445346785e-07,2965,5930,0,5930,1608,4316,14,2965,2982,5928,134,0,0,0,0,0,2830
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-Pfah.14,100,100,39.98281907600176,[],[],[],[],0,0,3.0100054573267696e-07,1451,2902,0,2902,896,2006,574,1451,2418,4804,22,0,0,0,0,0,2380
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-OSgu.13,100,100,398.38998340500257,[],[],[],[],0,0,3.3869946491904557e-07,1484,2968,0,2968,1016,1952,182,1484,2538,5044,18,0,0,0,0,0,2504
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-P1Yb.14,100,100,71.82968465099839,[],[],[],[],0,0,3.03699926007539e-07,1476,2952,0,2952,726,2226,220,1476,2248,4464,2,0,0,0,0,0,2230
000420251205H113942444814iCAZ_L-U-K4wu.12,100,100,54.37151115400775,[],[],[],[],0,0,3.151973942294717e-07,1404,2808,0,2808,824,1984,322,1404,2346,4660,16,0,0,0,0,0,2314
000120251205H113942213462aczN_X-P-KL3A.04,81,81,102.71985924999171,[],[],[],[],0,0,3.2382120159180727e-07,2927,5854,0,5854,2896,2958,804,2927,4472,8904,162,0,0,0,0,0,4290
000020251205H113942142818qBUX_LitaAgentY-LitaAgentYR-LitaAgentPhzj.01,82,82,81.07176017999882,[],[],[],[],0,0,2.933529150836608e-07,3093,6186,0,6186,1512,4672,108,3093,2886,5736,106,0,0,0,0,0,2762
000220251205H1139423084075ixF_L-U-Kxtw.08,58,58,20.10610404299223,[],[],[],[],0,0,3.176013706251979e-07,928,1856,0,1856,604,1252,200,928,1492,2952,0,0,0,0,0,0,1476
000220251205H1139423084075ixF_LitaAgentY-LitaAgentP-XJ36.07,58,58,27.975325266001164,[],[],[],[],0,0,3.0209921533241866e-07,928,1856,0,1856,692,1164,168,928,1580,3128,0,0,0,0,0,0,1564
