agent_type,count,mean,std,min,25%,median,75%,max
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,1200.0,0.5322956674538473,0.4154691014765785,-0.9476064037038904,0.2957504896935764,0.6774174042459133,0.8621656140448671,1.0120147051388502
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,1200.0,0.3425617479069635,0.6568348900177179,-1.787787961653213,0.13212531542062128,0.6054865141017218,0.7835300511098107,1.041260003544901
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,1200.0,0.4937725169544739,0.5345288163597048,-1.2815954206284088,0.1606628176744625,0.6892347438713083,0.9302139227827652,1.0
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,1200.0,0.6622311247573941,0.5124770509075575,-0.8929192054551368,0.4795099104619438,0.8465890476779638,1.0254450845257672,1.3738970062193252
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,1200.0,0.7683068776791419,0.4176193045059636,-0.5775428931240512,0.5746918837471904,0.8615515899601811,1.078229560684484,1.5544387724768622
scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,1200.0,0.9647522409300336,0.4318367558351615,-0.4987956882376168,0.7537622082819124,1.0795448840539847,1.2665270852002055,1.7475737123246564
