agent_type,count,mean,std,min,25%,median,75%,max
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,90.0,0.7949754399188227,0.24528117362146418,0.4617231729815951,0.5551288412729143,0.9784243962926834,1.01417573125814,1.0638633724173558
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,90.0,0.7893587019014711,0.24161983888581726,0.4629522449511569,0.5580229952997725,0.9456022637699688,1.0070078346548756,1.0978232469646203
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,90.0,0.5694672277633729,0.06065613470957831,0.4636276755526258,0.5398469376775232,0.5984635922319202,0.6168334938583909,0.6391722558947802
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,90.0,0.9465212365938,0.05680539181886221,0.761614212867278,0.9235673941313454,0.955075779792063,0.9851548030860402,1.0406231251995577
scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,90.0,0.9336563652615494,0.07070406596579659,0.7301800514263628,0.9147498880090759,0.9513034898917021,0.9833740660271076,1.0328715925864995
scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,90.0,1.0457629727832574,0.0653362376853435,0.8737313114638732,1.0201490141601943,1.0611986773595932,1.0876384592955926,1.1526536262210667
